"AssemblyName","DllPath","TypeFullName","MethodName","MethodToken","StringToken","ILOffset","UserStringHeapOffset","UserStringEntryBytes","Value","Length","Class","AlreadyMapped"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","ApplyHarvestChange","0x06000455","0x70008c51","153","35921","112","Command requires an Structure or Deposit to be selected","55","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","ApplyHarvestChange","0x06000455","0x70008cc1","214","36033","68","Original harvestable quantity of ","33","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","ApplyHarvestChange","0x06000455","0x70008d05","231","36101","26"," changed to ","12","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","ApplyHarvestChange","0x06000455","0x70008d1f","285","36127","70","Remaining harvestable quantity of ","34","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","ApplyHarvestChange","0x06000455","0x70008d05","302","36101","26"," changed to ","12","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateUnit","0x06000457","0x70008d65","14","36197","16","BANDIT ","7","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateUnit","0x06000457","0x70008d65","47","36197","16","BANDIT ","7","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateUnit","0x06000457","0x70008d75","65","36213","12","UNIT ","5","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateUnit","0x06000457","0x70008d75","92","36213","12","UNIT ","5","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateUnit","0x06000457","0x70008d81","196","36225","14","BANDIT","6","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateUnit","0x06000457","0x70006e25","250","28197","4"," ","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateUnit","0x06000457","0x70006e25","342","28197","4"," ","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateUnit","0x06000457","0x70008d8f","461","36239","18","Created ","8","Review","True"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateUnit","0x06000457","0x70008da1","473","36257","10"," at ","4","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateStructure","0x06000458","0x70008d65","14","36197","16","BANDIT ","7","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateStructure","0x06000458","0x70008d65","47","36197","16","BANDIT ","7","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateStructure","0x06000458","0x70008dab","65","36267","22","STRUCTURE ","10","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateStructure","0x06000458","0x70008dab","92","36267","22","STRUCTURE ","10","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateStructure","0x06000458","0x70008d8f","201","36239","18","Created ","8","Review","True"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateStructure","0x06000458","0x70008da1","213","36257","10"," at ","4","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateDeposit","0x06000459","0x70008dc1","6","36289","18","DEPOSIT ","8","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateDeposit","0x06000459","0x70008dc1","36","36289","18","DEPOSIT ","8","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateDeposit","0x06000459","0x70008dd3","117","36307","18","DEPOSIT_","8","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateDeposit","0x06000459","0x70008d8f","196","36239","18","Created ","8","Review","True"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CreateDeposit","0x06000459","0x70008da1","207","36257","10"," at ","4","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_RemoveRoad","0x0600045a","0x70008de5","6","36325","24","REMOVE ROAD","11","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_RemoveRoad","0x0600045a","0x70008dfd","58","36349","38","Removed Road from ","18","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedID","0x0600045b","0x70000b0e","6","2830","6","ID","2","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedID","0x0600045b","0x70008e23","48","36387","36","Selected Object: ","17","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedID","0x0600045b","0x70008e47","69","36423","8"," i.","3","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_TeleportSelected","0x0600045c","0x70008e4f","6","36431","10","MOVE","4","Technical","True"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_TeleportSelected","0x0600045c","0x70008e59","72","36441","52","Moved Selected Object to ","25","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SplitSelectedArmy","0x0600045d","0x70008e8d","6","36493","12","SPLIT","5","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SplitSelectedArmy","0x0600045d","0x70008e99","90","36505","22","Split Army","10","Review","True"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedHealthPercent","0x0600045e","0x70008eaf","57","36527","16","HEALTH ","7","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedHealthPercent","0x0600045e","0x70008eaf","89","36527","16","HEALTH ","7","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedHealthPercent","0x0600045e","0x70008ebf","159","36543","74","Increased Selected Army's Health by ","36","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedHealthPercent","0x0600045e","0x70000a5a","170","2650","4","%","1","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedHealthPercent","0x0600045e","0x70008f09","189","36617","74","Decreased Selected Army's Health by ","36","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedHealthPercent","0x0600045e","0x70000a5a","201","2650","4","%","1","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedMoralePercent","0x0600045f","0x70008f53","57","36691","16","MORALE ","7","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedMoralePercent","0x0600045f","0x70008f53","89","36691","16","MORALE ","7","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedMoralePercent","0x0600045f","0x70008f63","159","36707","74","Increased Selected Army's Morale by ","36","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedMoralePercent","0x0600045f","0x70000a5a","170","2650","4","%","1","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedMoralePercent","0x0600045f","0x70008fad","189","36781","74","Decreased Selected Army's Morale by ","36","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedMoralePercent","0x0600045f","0x70000a5a","201","2650","4","%","1","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedControlRange","0x06000460","0x70008ff7","25","36855","18","CONTROL ","8","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedControlRange","0x06000460","0x70008ff7","57","36855","18","CONTROL ","8","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedControlRange","0x06000460","0x70009009","166","36873","100","Selected Map Object's extra Control Range set to ","49","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_SelectedControlRange","0x06000460","0x70000404","177","1028","4",".","1","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_Help","0x06000461","0x7000906d","6","36973","10","HELP","4","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_Help","0x06000461","0x70009077","23","36983","10","LIST","4","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_Help","0x06000461","0x70009081","40","36993","18","COMMANDS","8","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_Help","0x06000461","0x70009093","65","37011","26","COMMAND LIST","12","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_Help","0x06000461","0x700090ad","89","37037","6","

","2","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_Help","0x06000461","0x70000a5e","213","2654","4","
","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_Help","0x06000461","0x700090b3","244","37043","8"," - ","3","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CountObjects","0x06000462","0x700090bb","6","37051","14","COUNT ","6","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CountObjects","0x06000462","0x700090bb","36","37051","14","COUNT ","6","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CountObjects","0x06000462","0x700090c9","61","37065","14"," COUNT","6","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CountObjects","0x06000462","0x70000a5e","90","2654","4","
","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CountObjects","0x06000462","0x700090d7","111","37079","14","DTYPES","6","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CountObjects","0x06000462","0x70000a5e","268","2654","4","
","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CountObjects","0x06000462","0x70006e25","330","28197","4"," ","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListUnits","0x06000463","0x700090e5","6","37093","22","LIST UNITS","10","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListUnits","0x06000463","0x700090fb","27","37115","12","UNITS","5","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListUnits","0x06000463","0x70000a5e","51","2654","4","
","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListUnits","0x06000463","0x70000a5e","120","2654","4","
","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListStructures","0x06000464","0x70009107","6","37127","32","LIST STRUCTURES","15","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListStructures","0x06000464","0x70009127","27","37159","22","STRUCTURES","10","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListStructures","0x06000464","0x70000a5e","51","2654","4","
","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListStructures","0x06000464","0x70000a5e","106","2654","4","
","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListTechs","0x06000465","0x7000913d","6","37181","22","LIST TECHS","10","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListTechs","0x06000465","0x70005b8b","27","23435","12","TECHS","5","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListTechs","0x06000465","0x70000a5e","51","2654","4","
","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListTechs","0x06000465","0x70000a5e","106","2654","4","
","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListDeposits","0x06000466","0x70009153","6","37203","28","LIST DEPOSITS","13","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListDeposits","0x06000466","0x7000916f","27","37231","18","DEPOSITS","8","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListDeposits","0x06000466","0x70000a5e","51","2654","4","
","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListDeposits","0x06000466","0x70000a5e","106","2654","4","
","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListResources","0x06000467","0x70009181","6","37249","30","LIST RESOURCES","14","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListResources","0x06000467","0x70005d2f","27","23855","20","RESOURCES","9","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListResources","0x06000467","0x70000a5e","51","2654","4","
","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListResources","0x06000467","0x70000a5e","114","2654","4","
","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListPlayers","0x06000468","0x7000919f","6","37279","26","LIST PLAYERS","12","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListPlayers","0x06000468","0x70008151","27","33105","16","PLAYERS","7","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListPlayers","0x06000468","0x70000a5e","51","2654","4","
","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListPlayers","0x06000468","0x70000a5e","106","2654","4","
","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListCities","0x06000469","0x700091b9","6","37305","24","LIST CITIES","11","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListCities","0x06000469","0x70006877","27","26743","14","CITIES","6","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListCities","0x06000469","0x70000a5e","51","2654","4","
","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListCities","0x06000469","0x70000a5e","130","2654","4","
","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListCities","0x06000469","0x70006e25","153","28197","4"," ","1","Technical","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListCities","0x06000469","0x700091d1","192","37329","10"," (C)","4","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListCities","0x06000469","0x700004d4","218","1236","6",", ","2","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListCities","0x06000469","0x70001deb","246","7659","6"," (","2","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListCities","0x06000469","0x700025fc","269","9724","4",")","1","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListCities","0x06000469","0x700091db","284","37339","16",", pop. ","7","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_ListCities","0x06000469","0x700091eb","401","37355","42","

    *(C) - Capital","20","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_GotoCity","0x0600046a","0x70009215","6","37397","20","CITY GOTO","9","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_GotoCity","0x0600046a","0x70009229","86","37417","54","Example usage: CITY GOTO 0","26","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_GotoCity","0x0600046a","0x7000925f","191","37471","30","
Centering on ","14","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_GotoCity","0x0600046a","0x7000927d","203","37501","8","...","3","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_GotoCity","0x0600046a","0x70007645","227","30277","12","LOOK ","5","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_GotoCity","0x0600046a","0x700004d0","255","1232","4",",","1","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_GotoCity","0x0600046a","0x70009285","357","37509","70","There is no city with world index ","34","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_GotoCity","0x0600046a","0x70000404","368","1028","4",".","1","Review","False"
"AtTheGatesGame.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesGame.original.exe","AtTheGatesGame.DebugConsoleNS.DebugConsole","TryCommand_CityInfo","0x0600046b","0x700092cb","6","37579","20","CITY INFO","9","Review","False"
