"AssemblyName","DllPath","TypeFullName","MethodName","MethodToken","StringToken","ILOffset","UserStringHeapOffset","UserStringEntryBytes","Value","Length","Class","AlreadyMapped"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Utilities.Path","CalcTurnsNeeded","0x06000185","0x70003f14","360","16148","14","[null]","6","TooltipFragment","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Utilities.Path","CalcTurnsNeeded","0x06000185","0x70003f22","381","16162","16","
FROM: ","7","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Utilities.Path","CalcTurnsNeeded","0x06000185","0x70003f32","398","16178","12","
TO: ","5","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Utilities.Path","CalcTurnsNeeded","0x06000185","0x70003f3e","415","16190","24","
Old cost: ","11","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Utilities.Path","CalcTurnsNeeded","0x06000185","0x70003f56","437","16214","24","
New cost: ","11","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Utilities.Path","SaveData","0x06000188","0x70003f6e","16","16238","20","TotalCost","9","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Utilities.Path","LoadData","0x06000189","0x70003f6e","17","16238","20","TotalCost","9","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Utilities.Path","WriteTileRefs","0x0600018c","0x70003f82","2","16258","24","Tiles_Count","11","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Utilities.Path","WriteTileRefs","0x0600018c","0x70003f9a","49","16282","10","Tile","4","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Utilities.Path","ReadTileRefs","0x0600018d","0x70003f82","14","16258","24","Tiles_Count","11","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Utilities.Path","ReadTileRefs","0x0600018d","0x70003f9a","36","16282","10","Tile","4","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Utilities.Path","ToString","0x0600018e","0x7000193e","1","6462","2","","0","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Utilities.Path","ToString","0x0600018e","0x70003fa4","26","16292","14"," Tiles","6","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Utilities.Path","ToString","0x0600018e","0x70003fb2","38","16306","24","  ▎  Cost: ","11","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Utilities.Path","ToString","0x0600018e","0x70003fca","68","16330","26","  ▎  Start: ","12","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Utilities.Path","ToString","0x0600018e","0x70003fe4","98","16356","24","  ▎  Next: ","11","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Utilities.Path","ToString","0x0600018e","0x70003ffc","128","16380","22","  ▎  End: ","10","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000196","0x70004012","173","16402","22","BLANK-LINE","10","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000196","0x70004028","181","16424","18","END-LINE","8","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000196","0x7000403a","189","16442","10","ICON","4","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000196","0x70004044","197","16452","14","HOTKEY","6","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000196","0x7000194c","205","6476","4","*","1","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000196","0x70004052","213","16466","8","AND","3","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000196","0x7000405a","221","16474","50","###   [number from code]","24","TooltipFragment","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000196","0x7000408c","229","16524","46","...   [text from code]","22","TooltipFragment","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000196","0x700040ba","237","16570","50","???   [config from code]","24","TooltipFragment","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000196","0x700040ec","246","16620","12","COLOR","5","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000196","0x700040f8","255","16632","10","FONT","4","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000196","0x70004102","320","16642","8","???","3","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000197","0x70004012","173","16402","22","BLANK-LINE","10","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000197","0x70004028","181","16424","18","END-LINE","8","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000197","0x7000403a","189","16442","10","ICON","4","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000197","0x70004044","197","16452","14","HOTKEY","6","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000197","0x7000194c","205","6476","4","*","1","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000197","0x70004052","213","16466","8","AND","3","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000197","0x7000405a","221","16474","50","###   [number from code]","24","TooltipFragment","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000197","0x7000408c","229","16524","46","...   [text from code]","22","TooltipFragment","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000197","0x700040ba","237","16570","50","???   [config from code]","24","TooltipFragment","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000197","0x700040ec","246","16620","12","COLOR","5","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter",".ctor","0x06000197","0x700040f8","255","16632","10","FONT","4","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","Process","0x06000198","0x70002266","93","8806","4","[","1","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","Process","0x06000198","0x7000410a","110","16650","66","] is missing expected end tag [/","32","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","Process","0x06000198","0x70003d93","126","15763","10","NULL","4","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","Process","0x06000198","0x7000414c","147","16716","6","].","2","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","Parse_MakeNumberSignedChar","0x0600019d","0x70004152","45","16722","22","Text Key [","10","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","Parse_MakeNumberSignedChar","0x0600019d","0x70004168","56","16744","215","] signed numeric value delimiter '+' can only immediately follow the '[' character which starts a new tag.","106","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","Parse_TagDisplayTextDelimiter","0x0600019e","0x70004152","42","16722","22","Text Key [","10","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","Parse_TagDisplayTextDelimiter","0x0600019e","0x7000423f","59","16959","26","] end tag [/","12","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","Parse_TagDisplayTextDelimiter","0x0600019e","0x70004259","76","16985","207","] contains a Tag Display Text delimiter '|', which is invalid as end tags cannot contain Display Text.","102","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","Parse_TagDisplayTextDelimiter","0x0600019e","0x70004102","104","16642","8","???","3","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","Parse_TagKeyDelimiter","0x0600019f","0x70004152","39","16722","22","Text Key [","10","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","Parse_TagKeyDelimiter","0x0600019f","0x7000423f","56","16959","26","] end tag [/","12","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","Parse_TagKeyDelimiter","0x0600019f","0x70004328","73","17192","173","] contains a Tag Key delimiter ':', which is invalid as end tags cannot contain Keys.","85","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag","0x060001a2","0x70004012","197","16402","22","BLANK-LINE","10","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag","0x060001a2","0x70004028","218","16424","18","END-LINE","8","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag","0x060001a2","0x7000403a","239","16442","10","ICON","4","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag","0x060001a2","0x70004044","260","16452","14","HOTKEY","6","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag","0x060001a2","0x7000194c","281","6476","4","*","1","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag","0x060001a2","0x70004052","302","16466","8","AND","3","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag","0x060001a2","0x700043d5","323","17365","6","LB","2","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag","0x060001a2","0x700043db","344","17371","6","RB","2","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag","0x060001a2","0x700043e1","365","17377","8","###","3","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag","0x060001a2","0x700043e9","386","17385","8","...","3","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag","0x060001a2","0x700040ec","407","16620","12","COLOR","5","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag","0x060001a2","0x700040f8","425","16632","10","FONT","4","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_AND","0x060001a6","0x700043f1","7","17393","4","&","1","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_LEFT_BRACKET","0x060001a7","0x70002266","7","8806","4","[","1","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_RIGHT_BRACKET","0x060001a8","0x7000223e","7","8766","4","]","1","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_ICON","0x060001a9","0x70002266","128","8806","4","[","1","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_ICON","0x060001a9","0x700043f5","145","17397","60","] contains invalid ICON key [","29","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_ICON","0x060001a9","0x70004431","157","17457","110","]. Refer to 'FontIcons.List' for a list of valid keys.","54","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_ICON","0x060001a9","0x7000449f","171","17567","14","[ICON:","6","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_ICON","0x060001a9","0x7000223e","177","8766","4","]","1","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_HOTKEY","0x060001aa","0x700044ad","217","17581","10","Ctrl","4","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_HOTKEY","0x060001aa","0x700044b7","236","17591","12","Shift","5","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_HOTKEY","0x060001aa","0x700044c3","255","17603","8","Alt","3","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_HOTKEY","0x060001aa","0x700044cb","274","17611","18","Spacebar","8","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_HOTKEY","0x060001aa","0x700044dd","290","17629","8","Esc","3","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_HOTKEY","0x060001aa","0x700044e5","306","17637","14","Period","6","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_HOTKEY","0x060001aa","0x700044f3","322","17651","12","Comma","5","Technical","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_HOTKEY","0x060001aa","0x700044ff","338","17663","4","?","1","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_CONCEPT","0x060001ab","0x700043e9","366","17385","8","...","3","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_CONCEPT","0x060001ab","0x70002266","386","8806","4","[","1","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_CONCEPT","0x060001ab","0x70004503","399","17667","68","]

Contains invalid CONCEPT key [","33","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_CONCEPT","0x060001ab","0x70004547","411","17735","110","].

Refer to 'Concepts.List' for a list of valid keys.","54","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_CONCEPT","0x060001ab","0x70002266","432","8806","4","[","1","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_CONCEPT","0x060001ab","0x700045b5","449","17845","4","|","1","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_CONCEPT","0x060001ab","0x7000223e","461","8766","4","]","1","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_NumberValue","0x060001ac","0x70004152","10","16722","22","Text Key [","10","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_NumberValue","0x060001ac","0x700045b9","21","17849","143","]'s XML is expecting NUMBER values but the internal list is undefined.","70","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_NumberValue","0x060001ac","0x70004152","57","16722","22","Text Key [","10","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_NumberValue","0x060001ac","0x70004648","68","17992","217","] contains only one Tag Display Text value. When one is defined both must be in order to do plural testing.","107","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_NumberValue","0x060001ac","0x70004152","116","16722","22","Text Key [","10","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_NumberValue","0x060001ac","0x70004721","133","18209","141","]'s internal list of NUMBER values does not contain XML-defined key [","69","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_NumberValue","0x060001ac","0x7000414c","145","16716","6","].","2","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_TextValue","0x060001ad","0x70004152","10","16722","22","Text Key [","10","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_TextValue","0x060001ad","0x700047ae","21","18350","139","]'s XML is expecting TEXT values but the internal list is undefined.","68","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_TextValue","0x060001ad","0x70004152","69","16722","22","Text Key [","10","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_TextValue","0x060001ad","0x70004839","86","18489","137","]'s internal list of TEXT values does not contain XML-defined key [","67","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_TextValue","0x060001ad","0x7000414c","98","16716","6","].","2","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_ConfigValue","0x060001ae","0x70004152","10","16722","22","Text Key [","10","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_ConfigValue","0x060001ae","0x700048c2","21","18626","143","]'s XML is expecting CONFIG values but the internal list is undefined.","70","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_ConfigValue","0x060001ae","0x70004152","69","16722","22","Text Key [","10","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_ConfigValue","0x060001ae","0x70004951","86","18769","141","]'s internal list of CONFIG values does not contain XML-defined key [","69","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_ConfigValue","0x060001ae","0x7000414c","98","16716","6","].","2","CommonDisplayCandidate","False"
"AtTheGatesCommon.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesCommon.original.dll","AtTheGatesCommon.ns_Text.TextFormatter","ProcessTag_COLOR","0x060001af","0x7000193e","34","6462","2","","0","Technical","False"
