"AssemblyName","DllPath","TypeFullName","MethodName","MethodToken","StringToken","ILOffset","UserStringHeapOffset","UserStringEntryBytes","Value","Length","Class","AlreadyMapped"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","AppendDetails","0x0600002f","0x70003701","4281","14081","203","The elders have been watching the sky closely and believe the [Weather|WEATHER] during the upcoming ","100","TooltipFragment","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","AppendDetails","0x0600002f","0x700037cc","4321","14284","14","Summer","6","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","AppendDetails","0x0600002f","0x700037da","4363","14298","14","Winter","6","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","AppendDetails","0x0600002f","0x700037e8","4375","14312","20"," will be ","9","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","AppendDetails","0x0600002f","0x700000e5","4400","229","4",".","1","SafeUI","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","AppendDetails","0x0600002f","0x700037fc","4455","14332","167"," has been torn apart by civil war! They will likely be distracted for some time...","82","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","AppendDetails","0x0600002f","0x700038a3","4472","14499","509","Rumors are circulating among the pitiful Romans that a mighty scourge sent by God is imminent. Our people are virtuous and have nothing to fear - but our 'civilized' friends might not be so lucky. We should be prepared to take advantage of their plight!","253","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","AppendDetails","0x0600002f","0x70001e93","4489","7827","78","The world has been struck by a plague!","38","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","AppendDetails","0x0600002f","0x70001ee1","4503","7905","133","Ominous plumes of smoke have been seen rising from a nearby peak!","65","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","AppendDetails","0x0600002f","0x70001f66","4517","8038","60","A nearby volcano has erupted!","29","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","AppendDetails","0x0600002f","0x70001fa2","4531","8098","82","A nearby volcano has gone dormant again.","40","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","AppendDetails","0x0600002f","0x70001ff4","4558","8180","34","You've unlocked ","16","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","AppendDetails","0x0600002f","0x70003aa0","4570","15008","221"," as a playable [Faction|FACTION]! You will be able to choose them to play from the main menu in future games.","109","TooltipFragment","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","AppendDetails","0x0600002f","0x70002046","4589","8262","110","OH NOES! DESCRIPTION IS NOT DEFINED FOR NOTIFICATION: ","54","TooltipFragment","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","AppendGeneralDescriptors","0x06000030","0x70003b7d","37","15229","102","Click the Notification icon to cycle through them.","50","TooltipFragment","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","AppendGeneralDescriptors","0x06000030","0x70003be3","97","15331","112","Click the Notification icon to center the camera on it.","55","TooltipFragment","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","AppendGeneralDescriptors","0x06000030","0x70003c53","191","15443","98","Right-Click the Notification icon to dismiss it.","48","TooltipFragment","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","ApplySpecialActivateAction","0x06000032","0x70003cb5","40","15541","42","Has Joined Our Tribe","20","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","ApplySpecialActivateAction","0x06000032","0x70003cdf","87","15583","8","...","3","SafeUI","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","ApplySpecialActivateAction","0x06000032","0x70003ce7","210","15591","4","~","1","SafeUI","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","ApplySpecialActivateAction","0x06000032","0x70003ceb","265","15595","28","Has a Message","13","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","ApplySpecialActivateAction","0x06000032","0x700022de","590","8926","40","Dismiss On Activate","19","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","ToString","0x0600003e","0x70000059","1","89","2","","0","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveData","0x0600003f","0x70003d07","17","15623","10","Type","4","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveData","0x0600003f","0x70003d11","35","15633","12","Index","5","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveData","0x0600003f","0x70003d1d","53","15645","18","TextData","8","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveData","0x0600003f","0x70003d2f","71","15663","42","SaveTopicAsReference","20","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveData","0x0600003f","0x70003d59","108","15705","20","TopicType","9","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveData","0x0600003f","0x70003d59","177","15705","20","TopicType","9","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveData","0x0600003f","0x70003d59","233","15705","20","TopicType","9","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveData","0x0600003f","0x70003d59","291","15705","20","TopicType","9","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveData","0x0600003f","0x70003d59","331","15705","20","TopicType","9","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveData","0x0600003f","0x70003d59","386","15705","20","TopicType","9","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveData","0x0600003f","0x70003d6d","429","15725","217","Saving out a non-[null] topic for a Notification that will be read back in as [null]. This is probably bad.","107","TooltipFragment","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveData","0x0600003f","0x70003d59","441","15705","20","TopicType","9","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","LoadData","0x06000040","0x70003d07","18","15623","10","Type","4","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","LoadData","0x06000040","0x70003d11","41","15633","12","Index","5","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","LoadData","0x06000040","0x70003d1d","64","15645","18","TextData","8","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","LoadData","0x06000040","0x70000059","69","89","2","","0","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","LoadData","0x06000040","0x70003d2f","87","15663","42","SaveTopicAsReference","20","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","LoadData","0x06000040","0x70003d59","105","15705","20","TopicType","9","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveRefs","0x06000041","0x70003e46","39","15942","12","Topic","5","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveRefs","0x06000041","0x70003e52","72","15954","34","MapObjects_Count","16","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveRefs","0x06000041","0x70003e52","261","15954","34","MapObjects_Count","16","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveRefs","0x06000041","0x70003e74","310","15988","20","MapObject","9","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveRefs","0x06000041","0x70003e88","373","16008","24","Tiles_Count","11","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveRefs","0x06000041","0x70003e88","390","16008","24","Tiles_Count","11","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","SaveRefs","0x06000041","0x70003ea0","439","16032","10","Tile","4","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","LoadRefs","0x06000042","0x70003e46","40","15942","12","Topic","5","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","LoadRefs","0x06000042","0x70003e52","63","15954","34","MapObjects_Count","16","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","LoadRefs","0x06000042","0x70003e74","91","15988","20","MapObject","9","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","LoadRefs","0x06000042","0x70003e88","128","16008","24","Tiles_Count","11","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.Notification","LoadRefs","0x06000042","0x70003ea0","157","16032","10","Tile","4","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr",".ctor","0x06000051","0x70003eaa","67","16042","46","_NOTIFICATION_MGR_Data","22","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr",".ctor","0x06000051","0x70003ed8","78","16088","58","_NOTIFICATION_MGR_References","28","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_Weather","0x06000073","0x70003f12","245","16146","18","Scalding","8","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_Weather","0x06000073","0x70003f24","259","16164","8","Hot","3","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_Weather","0x06000073","0x70003f2c","273","16172","10","Cool","4","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_Weather","0x06000073","0x70003f36","287","16182","10","Mild","4","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_Weather","0x06000073","0x70002a20","323","10784","12"," and ","5","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_Weather","0x06000073","0x70003f40","367","16192","18","Bone-Dry","8","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_Weather","0x06000073","0x70003f52","381","16210","8","Dry","3","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_Weather","0x06000073","0x70003f5a","395","16218","12","Soggy","5","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_Weather","0x06000073","0x70003f66","409","16230","8","Wet","3","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_Weather","0x06000073","0x70003f6e","560","16238","12","Balmy","5","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_Weather","0x06000073","0x70003f7a","574","16250","10","Warm","4","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_Weather","0x06000073","0x70003f84","588","16260","14","Frigid","6","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_Weather","0x06000073","0x70003f92","602","16274","14","Chilly","6","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_Weather","0x06000073","0x70002a20","638","10784","12"," and ","5","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_Weather","0x06000073","0x70003f40","682","16192","18","Bone-Dry","8","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_Weather","0x06000073","0x70003f52","696","16210","8","Dry","3","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_Weather","0x06000073","0x70003fa0","710","16288","14","Stormy","6","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_Weather","0x06000073","0x70003f66","724","16230","8","Wet","3","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_TerrainTransformation","0x06000077","0x70003fae","34","16302","46","TERRAIN_VOLCANO_ACTIVE","22","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_TerrainTransformation","0x06000077","0x70003fdc","47","16348","48","TERRAIN_VOLCANO_ERUPTED","23","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_TerrainTransformation","0x06000077","0x7000400c","60","16396","48","TERRAIN_VOLCANO_DORMANT","23","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_TerrainTransformation","0x06000077","0x7000403c","111","16444","54","Terrain transformation to ","26","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","CheckFor_TerrainTransformation","0x06000077","0x70004072","117","16498","74"," not handled by Notification system.","36","TooltipFragment","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","SaveData","0x06000090","0x700040bc","17","16572","52","ActiveNotifications_Count","25","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_Notifications.NotificationtMgr","LoadData","0x06000091","0x700040bc","17","16572","52","ActiveNotifications_Count","25","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.Screens.Other.LoginScreen","CreateControls_Fixed","0x06000098","0x700040f0","2","16624","14","Cancel","6","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.Screens.Other.LoginScreen","CreateControls_Fixed","0x06000098","0x700040fe","51","16638","14","Log In","6","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.Screens.Other.LoginScreen","CreateControls_OnRebuild","0x06000099","0x7000410c","2","16652","28","Account Login","13","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.Screens.Other.LoginScreen","CreateControls_OnRebuild","0x06000099","0x70004128","17","16680","18","Username","8","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.Screens.Other.LoginScreen","CreateControls_OnRebuild","0x06000099","0x7000413a","22","16698","90","Images/Interface/Components/Fonts/SegoeUI_18","44","SafeUI","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.Screens.Other.LoginScreen","CreateControls_OnRebuild","0x06000099","0x70000059","66","89","2","","0","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.Screens.Other.LoginScreen","CreateControls_OnRebuild","0x06000099","0x70004194","98","16788","90","Images/Interface/Components/Fonts/SegoeUI_15","44","SafeUI","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.Screens.Other.LoginScreen","CreateControls_OnRebuild","0x06000099","0x700041ee","138","16878","18","Password","8","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.Screens.Other.LoginScreen","CreateControls_OnRebuild","0x06000099","0x7000413a","143","16698","90","Images/Interface/Components/Fonts/SegoeUI_18","44","SafeUI","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.Screens.Other.LoginScreen","CreateControls_OnRebuild","0x06000099","0x70000059","187","89","2","","0","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.Screens.Other.LoginScreen","CreateControls_OnRebuild","0x06000099","0x70004194","219","16788","90","Images/Interface/Components/Fonts/SegoeUI_15","44","SafeUI","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.Screens.Other.LoginScreen","CreateControls_OnRebuild","0x06000099","0x70004200","303","16896","28","Not Logged In","13","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.Screens.Other.LoginScreen","CreateControls_OnRebuild","0x06000099","0x7000421c","331","16924","64","The status of the login process","31","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.Screens.Other.LoginScreen","CreateControls_OnRebuild","0x06000099","0x7000425c","372","16988","68","Remember Me & Automatically Login","33","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_MainMenu.Screen_ChooseDifficultyLevel","CreateControls_OnRebuild","0x060000a6","0x700042a0","9","17056","52","Choose a Difficulty Level","25","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_MainMenu.Screen_ChooseDifficultyLevel","Update","0x060000ad","0x700042d4","137","17108","36","MAP_SIZE_STANDARD","17","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_MainMenu.Screen_ChooseDifficultyLevel","Update","0x060000ad","0x70000059","143","89","2","","0","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_MainMenu.Screen_ChooseFaction","CreateControls_OnRebuild","0x060000b1","0x700042f8","9","17144","36","Choose Your Tribe","17","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_MainMenu.Screen_ChooseFaction","CreateControls","0x060000b7","0x7000431c","137","17180","18","Play as ","8","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_MainMenu.Screen_ChooseFaction","CreateControls","0x060000b7","0x70001406","159","5126","10"," of ","4","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_MainMenu.Screen_ChooseFaction","CreateControls","0x060000b7","0x700000e5","176","229","4",".","1","SafeUI","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_MainMenu.Screen_ChooseFaction","CreateControls","0x060000b7","0x7000432e","214","17198","88","[COLOR:EMPHASIS]Unique Ability  -  [/COLOR]","43","TooltipFragment","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_MainMenu.Screen_ChooseFaction","CreateControls","0x060000b7","0x70004386","317","17286","50","This Faction is locked! ","24","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_MainMenu.Screen_ChooseFaction","CreateControls","0x060000b7","0x700043b8","341","17336","261","To unlock a Faction you must either form an Alliance with its Leader or conquer its capital while playing as a different Faction.","129","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_MainMenu.Screen_ChooseFaction","Update","0x060000b8","0x700044bd","61","17597","18","FACTION_","8","Technical","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_MainMenu.MainMenu",".cctor","0x060000bb","0x700044cf","38","17615","56","/Audio/Music/AtTheGates.ogg","27","SafeUI","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_MainMenu.MainMenu",".cctor","0x060000bb","0x70004507","57","17671","24","Title Music","11","SafeUI","True"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_MainMenu.MainMenu","Init","0x060000bc","0x7000451f","2","17695","20","Main Menu","9","SafeUI","False"
"AtTheGatesUI.original","C:\Users\98538\Documents\AtTheGateChinese\source\AtTheGatesUI.original.dll","AtTheGatesUI.ns_MainMenu.MainMenu","Init","0x060000bc","0x70004533","14","17715","20"," - Init()","9","SafeUI","False"
